ps_partkey,value
211954,2554380.36
94720,2554357.84
9763,2554340.58
242556,2554322.40
119811,2554304.06
364978,2554109.52
245271,2554007.24
274037,2553871.24
156829,2553746.68
20222,2553744.20
314918,2553743.36
132814,2553700.44
203834,2553399.38
289033,2553262.08
210548,2553131.84
352506,2553117.60
6316,2552858.91
280786,2552799.59
63107,2552642.73
128472,2552455.92
276562,2552448.00
129969,2552394.24
367566,2552300.80
199245,2552087.52
81839,2552019.68
123242,2551893.42
270506,2551876.51
79660,2551836.33
249008,2551654.62
185543,2551590.45
43179,2551554.42
367670,2551374.35
399180,2551344.62
201786,2551324.80
64210,2551227.84
101472,2551197.60
104416,2551185.97
95442,2551176.80
139008,2550983.84
108378,2550979.20
86784,2550836.17
226119,2550760.41
170537,2550633.99
167482,2550593.32
192213,2550311.74
247296,2549973.95
171791,2549834.64
365786,2549589.90
86783,2549530.20
344586,2549490.00
306287,2549469.04
42000,2549461.40
37159,2549442.00
59485,2549282.82
169167,2549263.52
345147,2549099.32
122724,2548924.20
200622,2548871.72
162308,2548863.24
179869,2548707.53
22412,2548512.33
305363,2548333.50
362671,2548252.07
298499,2548162.20
295033,2548160.60
287951,2547944.34
4932,2547550.40
166032,2547501.79
384034,2547262.36
237854,2547217.56
192777,2547189.21
82128,2547096.31
179151,2546850.19
270493,2546802.64
153107,2546279.40
33884,2546276.76
259051,2546194.30
189608,2546182.10
273898,2546048.64
192342,2545932.06
303915,2545809.35
74871,2545806.78
16161,2545736.52
274228,2545681.40
176777,2545610.88
321472,2545448.95
203301,2545403.46
72933,2545171.34
158793,2545163.16
387838,2545157.74
306438,2545148.49
324040,2545083.04
36434,2544891.68
396278,2544618.44
339320,2544595.14
345338,2544494.04
2783,2544337.25
84379,2544241.20
35801,2544210.96
236989,2544107.28
21718,2543784.00
383150,2543750.30
192482,2543685.09
284641,2543579.40
138907,2543532.42
227830,2543484.83
243671,2543461.26
22463,2543442.44
89623,2543387.07
38180,2543236.80
242995,2543193.12
199355,2543014.93
337821,2542694.40
113762,2542460.48
76588,2542455.57
349140,2542297.06
201952,2541970.86
144063,2541932.96
215606,2541813.92
283135,2541787.47
268696,2541763.77
125245,2541732.80
390193,2541503.74
299030,2541320.27
357270,2540856.75
17413,2540831.04
131499,2540796.72
83980,2540715.01
239425,2540600.30
69295,2540549.70
20551,2540386.24
166554,2540158.27
328408,2539811.76
157654,2539485.00
97208,2539346.95
16247,2539337.36
80674,2539318.65
148995,2539165.00
114463,2539111.68
325341,2539069.44
56487,2538839.36
354593,2538726.58
126818,2538634.02
327988,2538436.34
113069,2538411.19
9044,2538372.57
57444,2538274.65
170460,2538111.38
200616,2538076.60
74880,2537946.88
292264,2537873.35
3753,2537469.62
116522,2537298.96
254117,2537161.20
355236,2537114.91
343420,2536930.76
290018,2536572.02
60628,2536416.88
340276,2535924.00
347223,2535804.90
70778,2535771.54
373559,2535565.23
187899,2535543.12
151881,2535370.32
91659,2535316.08
103834,2535232.77
192204,2534977.10
377162,2534869.32
142671,2534856.50
163492,2534623.14
309033,2534547.30
357282,2534515.77
208340,2534501.31
68461,2534283.45
232724,2534139.54
248336,2534131.84
118104,2534087.40
194326,2533730.48
77930,2533715.55
38622,2533616.76
347317,2532786.80
195099,2532451.65
210329,2532351.47
50736,2532346.74
141768,2532266.28
150018,2531789.37
24720,2531746.40
241622,2531641.93
363112,2531603.86
59827,2531599.18
133581,2531494.32
266631,2531238.03
69411,2531164.09
373629,2531006.50
34681,2530867.43
50031,2530850.52
365733,2530752.65
141581,2530731.30
134408,2530544.10
329453,2530542.90
371259,2530087.92
396230,2530044.00
324019,2529997.46
35942,2529855.51
93548,2529730.67
128981,2529608.16
391072,2529521.28
390038,2529331.21
326281,2529246.72
330779,2529186.66
10157,2529169.98
275727,2529146.62
362008,2529146.16
256066,2529059.52
163484,2529036.75
167291,2528928.71
5740,2528917.10
137890,2528830.92
323169,2528610.70
11746,2528377.18
117295,2528291.24
45717,2528175.86
644,2528123.05
192538,2528072.10
20043,2528054.42
158695,2527886.79
363618,2527767.06
104696,2527559.90
166090,2527549.64
31639,2527203.50
169319,2527052.45
259218,2526840.64
360386,2526761.73
85550,2526685.38
158723,2526626.52
214391,2526429.34
323885,2526337.36
376111,2526316.65
76674,2526042.02
78811,2525966.69
111322,2525713.44
208414,2525662.56
315912,2525612.39
244343,2525609.52
71258,2525572.90
118168,2525465.93
385196,2525444.38
192076,2525361.12
378976,2525181.12
372246,2525129.34
245650,2525126.45
386543,2525030.04
270026,2525018.29
222045,2525015.52
237811,2524839.87
237396,2524822.44
344470,2524689.21
347563,2524676.98
275160,2524596.47
322201,2524508.91
371309,2524267.58
108711,2524146.27
217917,2523921.72
144435,2523775.50
138873,2523655.03
158442,2523654.98
333795,2523349.84
355843,2523303.90
260860,2523226.86
213802,2523216.96
127808,2522994.21
270834,2522772.00
33096,2522732.85
182292,2522670.15
233393,2522471.36
228185,2522359.68
305014,2522271.60
234708,2522249.64
237638,2522243.10
65028,2522106.63
235637,2521958.40
197184,2521831.95
267760,2521742.85
225391,2521739.30
334706,2521647.75
387304,2521491.00
150037,2520671.92
322169,2520624.24
237027,2520559.65
89665,2520279.07
267223,2520159.40
365222,2520025.44
348974,2519972.66
159466,2519714.64
273586,2519693.93
327769,2519644.63
138217,2519626.98
341092,2519425.81
68820,2519346.24
285490,2519159.52
59035,2518657.55
328758,2518631.46
19335,2518521.06
304528,2518392.77
60562,2518338.05
39414,2518190.48
223198,2518136.40
203242,2518047.40
334029,2518020.40
97241,2518000.29
45029,2517907.24
61800,2517866.78
125972,2517838.20
365830,2517800.01
364695,2517492.60
137152,2517141.09
321964,2517115.20
391383,2517001.29
41279,2516682.37
151749,2516576.79
101363,2516570.08
269577,2516526.60
352702,2516292.16
367308,2516218.56
286381,2516217.60
37098,2516144.64
340566,2516104.72
48891,2515735.55
316742,2515661.19
221224,2515435.12
267545,2515389.70
254011,2515093.32
71272,2514800.25
49647,2514650.11
268924,2514354.60
289315,2514330.60
64784,2514244.32
2737,2514205.54
33515,2514191.10
395603,2514018.12
115174,2513950.04
187752,2513896.29
129011,2513812.50
267956,2513523.87
1839,2513433.00
246873,2513374.56
75756,2513363.13
342449,2513171.70
196225,2512908.00
272504,2512879.92
74438,2512525.20
308905,2512331.16
40586,2512096.20
199664,2512035.68
163821,2511984.96
305731,2511797.34
169250,2511777.58
367061,2511483.87
132460,2511426.12
312559,2511345.60
29856,2511075.30
283506,2511047.34
114535,2510928.70
11522,2510586.45
3112,2510389.58
399165,2510341.12
20749,2510218.30
345271,2509919.16
373313,2509881.78
161024,2509776.00
184256,2509764.72
51663,2509644.75
212165,2509491.60
36781,2509472.94
54002,2509125.39
355554,2508854.56
373972,2508770.16
178849,2508714.99
45470,2508496.13
54892,2508482.46
303286,2508431.02
378468,2508401.08
164027,2508382.55
332314,2508227.77
279176,2507851.94
60386,2507648.33
158288,2507547.10
151448,2507464.16
279197,2507193.30
18544,2507084.32
87020,2507065.68
69989,2506795.88
265214,2506754.73
118811,2506608.60
113737,2506524.80
46636,2506463.19
33145,2506443.84
24034,2506438.06
79050,2506210.47
331395,2506166.69
265347,2505962.08
399514,2505957.42
12363,2505928.20
316270,2505756.92
20153,2505586.68
391562,2505369.77
16085,2505109.32
9324,2505047.58
165356,2505025.08
395513,2504847.30
229426,2504676.06
363780,2504488.36
46994,2504472.87
388055,2504451.92
118734,2504393.98
287932,2504372.22
384772,2504353.92
30646,2504264.40
135430,2504065.00
196648,2503931.78
51784,2503694.10
3862,2503637.64
326078,2503543.18
129710,2503360.29
237820,2503277.72
204711,2503093.44
181480,2502846.06
314265,2502704.20
184392,2502594.42
285326,2502543.08
61149,2502246.24
352584,2502153.76
8342,2502132.12
300211,2502073.86
332084,2501682.75
269103,2501666.76
84619,2501660.84
338399,2501433.18
168175,2501404.40
219535,2501369.00
176782,2501332.50
135795,2501221.36
380923,2500761.01
128488,2500510.62
309859,2500415.67
94352,2500327.44
265387,2500297.87
125163,2500297.60
330751,2500282.31
69933,2499785.32
101489,2499771.00
326243,2499760.80
395689,2499721.44
73255,2499673.60
2406,2499586.42
122598,2499446.20
83818,2499322.70
20944,2499076.52
189400,2499072.60
23822,2498815.41
360960,2498639.91
352671,2498549.02
116140,2498420.08
386977,2498290.60
116321,2498238.54
120609,2498225.88
359528,2498062.10
126222,2497995.40
283161,2497906.95
90941,2497756.30
139054,2497456.80
312749,2497404.40
188174,2497098.72
396077,2496547.03
147826,2496419.53
59855,2496244.69
303588,2495964.64
188498,2495961.26
369978,2495872.37
284100,2495779.01
3707,2495746.64
236125,2495643.68
101872,2495595.52
307263,2495417.59
264638,2495080.00
362408,2494598.20
196894,2494524.57
376734,2494507.50
249332,2494256.15
290787,2493619.68
210608,2493554.56
71664,2493549.75
174475,2493507.51
381824,2493367.90
266624,2493256.80
205668,2492788.40
166765,2492678.25
30031,2492559.60
310768,2492493.06
124657,2492485.40
282173,2492483.70
248497,2492431.76
183330,2492030.40
15033,2491838.10
343775,2491833.91
122671,2491773.57
43758,2491741.80
192175,2491704.24
323770,2491431.18
13599,2490952.64
292198,2490838.48
15241,2490787.44
240234,2490754.35
102300,2490582.64
253586,2490391.56
167640,2490129.75
34007,2490129.25
9274,2490075.10
314808,2490026.00
28339,2489984.01
184635,2489743.08
131550,2489659.38
238377,2489471.55
170897,2489460.32
330179,2489418.54
308716,2489414.20
14061,2489297.16
110109,2489172.60
59614,2489060.75
167212,2488975.84
321971,2488714.74
101965,2488672.50
51318,2488661.12
32679,2488660.16
225019,2488640.30
5253,2488626.96
217508,2488451.62
8331,2488297.15
336249,2488068.00
49029,2487599.74
5096,2487591.64
25602,2487509.57
168646,2487475.76
113085,2487078.00
93621,2486873.64
313738,2486681.40
124624,2486577.42
356991,2486268.49
307443,2486125.48
177492,2485895.04
311562,2485862.98
94719,2485854.24
58632,2485732.83
30202,2485649.80
297215,2485604.16
276319,2485516.80
91512,2485400.76
151007,2485149.72
398911,2485143.06
226489,2485111.77
268966,2485066.64
9980,2484937.00
279013,2484870.28
153404,2484862.98
315069,2484624.45
173037,2484256.85
352189,2484214.56
214809,2484119.82
4180,2484103.18
72287,2484093.38
229969,2484081.90
75433,2484036.96
170109,2483798.60
149257,2483784.10
65255,2483726.40
200562,2483655.68
16891,2483537.80
71622,2483526.60
378708,2483371.08
20041,2483320.45
273480,2483171.36
253414,2482936.26
315310,2482865.84
303328,2482800.36
361583,2482592.85
137801,2482499.48
115611,2482389.31
87148,2482219.52
128808,2482198.22
298643,2482184.14
278144,2482158.91
166816,2482081.10
62826,2481990.00
376277,2481944.85
326316,2481938.55
79627,2481706.48
67830,2481652.52
125610,2481594.00
282422,2481589.85
111178,2481502.24
8514,2481403.47
5905,2481269.40
255845,2481258.90
174512,2481122.67
257956,2481108.11
148329,2481066.72
6873,2480978.15
329226,2480886.42
233196,2480598.12
347545,2480580.36
238729,2480529.30
134968,2480496.20
95371,2480409.80
51432,2480200.80
29781,2480152.74
291530,2480125.70
251788,2479990.98
118647,2479906.00
348254,2479515.53
391294,2479426.58
269552,2479283.68
296388,2478890.40
326343,2478801.11
263707,2478750.96
180121,2478748.79
168344,2478734.90
188469,2478693.73
296028,2478643.96
106004,2478302.16
315256,2477904.77
2620,2477881.34
278229,2477790.04
139392,2477678.58
3114,2477607.46
168571,2477591.80
355940,2477470.60
48409,2477443.32
267683,2477248.26
249253,2477158.88
253090,2476954.06
45256,2476918.46
15310,2476798.97
343020,2476776.54
47495,2476687.50
13551,2476629.87
203855,2476589.90
223713,2476385.80
146475,2476376.22
31330,2476303.44
343477,2476292.16
286982,2476221.63
316357,2475856.60
49170,2475716.04
292492,2475621.66
105432,2475343.00
215002,2475268.51
97405,2475204.00
273444,2475183.06
82359,2475038.80
179819,2474811.68
323912,2474676.05
1843,2474673.80
101938,2474569.35
370881,2474548.34
141490,2474503.68
97375,2474115.91
262139,2474111.64
256145,2473974.90
157224,2473855.48
6512,2473850.10
194668,2473818.20
224482,2473808.06
239050,2473449.78
237341,2473237.20
397013,2473084.29
29207,2473054.81
74044,2472864.50
262460,2472598.20
290998,2472448.00
367306,2472239.05
139826,2472200.12
44934,2472179.22
245216,2472165.92
134627,2471743.44
58863,2471378.40
338075,2471197.74
310201,2470989.24
267672,2470816.18
65380,2470661.68
171380,2470479.60
374313,2470398.00
88642,2470317.88
259301,2470294.32
379766,2470252.40
134202,2470242.62
144784,2470213.78
315869,2470199.62
106712,2470113.36
236547,2469962.48
364533,2469923.55
89533,2469921.30
29039,2469836.58
47295,2469712.70
399015,2469688.84
324194,2469463.00
325109,2469456.64
339480,2469407.49
241930,2469183.27
338503,2468861.64
189265,2468853.94
219757,2468790.52
149040,2468709.10
80149,2468613.69
133816,2468595.33
315538,2468337.00
370313,2468220.48
60055,2468154.53
19896,2468103.32
383752,2467942.62
83367,2467929.25
181971,2467883.60
38574,2467731.24
358730,2467667.70
70652,2467443.96
103541,2467389.78
289969,2467357.45
369747,2467045.44
182073,2466923.14
230540,2466918.96
141185,2466794.60
333494,2466392.58
211320,2466308.04
325707,2465863.26
58639,2465827.11
138992,2465660.78
55348,2465584.80
271707,2465550.34
365080,2465477.04
174349,2464836.97
161665,2464641.56
311424,2464614.06
360905,2464443.50
351904,2464411.04
280679,2464220.26
27954,2464164.48
357259,2464106.40
110060,2463897.36
146728,2463554.28
73627,2463483.87
257112,2463198.66
181228,2463100.80
31072,2462956.51
250354,2462939.20
275916,2462840.16
53238,2462760.86
256770,2462712.56
262967,2462629.89
28708,2462557.44
396733,2462470.32
11499,2462462.10
339204,2462139.40
373482,2462050.24
207766,2461928.87
319933,2461851.90
368171,2461363.03
237642,2461342.70
108544,2461295.94
389644,2460988.07
386316,2460941.52
288822,2460845.82
373652,2460714.48
215666,2460670.40
42814,2460331.78
54423,2460207.75
274922,2460040.00
186364,2459966.40
190722,2459919.84
210628,2459916.04
140389,2459880.78
359640,2459861.28
190025,2459811.20
314905,2459579.64
390768,2459517.54
208061,2459509.14
269434,2459361.59
237352,2458939.44
56888,2458651.65
213814,2458649.15
21722,2458575.63
358049,2458517.16
222054,2458513.80
181054,2458443.24
170258,2458123.30
38531,2458073.34
273541,2458017.90
131824,2457752.80
222930,2457418.32
308463,2457336.50
187503,2457309.72
244059,2457235.05
176612,2457110.70
11093,2457027.50
235787,2456880.72
183547,2456827.22
210678,2456658.60
370222,2456576.50
237725,2456574.12
386661,2456470.68
290814,2456374.10
81951,2456316.00
361311,2456140.50
269399,2455989.40
120216,2455872.72
314031,2455497.60
207349,2455477.20
396835,2455329.36
399931,2454888.90
80662,2454786.06
233811,2454343.20
395543,2454312.21
295661,2454298.52
80755,2454127.26
195203,2453803.96
221765,2453672.32
258508,2453633.60
114732,2453482.24
385326,2453231.92
243798,2453029.11
366355,2452982.80
118953,2452540.20
63266,2452443.61
22306,2452285.92
230911,2451918.84
331233,2451896.40
235795,2451395.70
90210,2451388.46
326461,2451192.64
316201,2451138.72
349835,2451063.09
84815,2450686.28
196440,2450594.24
198467,2450471.66
242083,2450246.37
190830,2450175.42
319791,2450171.60
199827,2449995.94
95588,2449968.96
178843,2449792.50
329367,2449513.77
20744,2449355.76
337386,2449162.52
308412,2449049.75
348937,2448657.87
137518,2448437.22
6373,2448238.58
208358,2447870.46
136861,2447840.34
124580,2447793.56
317907,2447689.40
198417,2447666.64
232647,2447638.83
117353,2447543.88
128689,2447309.69
279121,2447227.72
211258,2447007.49
339600,2446969.50
1746,2446695.96
117043,2446584.60
221764,2446544.65
116772,2446509.92
133170,2446489.56
343679,2446424.90
74886,2446405.44
114932,2446369.31
12385,2446234.35
169409,2445940.19
293780,2445898.05
183202,2445866.36
14306,2445586.59
111261,2445497.60
132146,2445333.42
214996,2445225.20
280986,2445145.81
110522,2445136.98
195429,2445098.31
78574,2445002.47
315066,2444725.50
368708,2444346.39
132675,2444302.80
283380,2444263.20
44254,2444212.59
133603,2444158.64
92120,2444146.33
277793,2443859.26
342594,2443712.71
40489,2443709.52
208785,2443514.48
379356,2443455.62
290229,2443451.35
349422,2443226.94
217183,2443007.18
365349,2442935.43
119722,2442867.43
304980,2442752.47
28696,2442728.58
219587,2442715.68
208988,2442651.00
287296,2442624.26
265218,2442620.13
239905,2442526.80
182406,2442526.04
68457,2442486.50
276929,2442463.65
199,2442107.46
183146,2442001.35
339890,2441952.00
136402,2441782.16
380736,2441587.80
99763,2441529.30
60295,2441130.51
133511,2441104.12
322738,2441064.15
282309,2441057.38
81669,2441048.37
8744,2440976.40
62977,2440948.65
365745,2440897.20
37607,2440683.98
268960,2440659.52
224916,2440335.57
92976,2440295.82
340205,2440188.24
283734,2440003.20
39987,2439948.96
383886,2439535.30
14448,2439469.20
33248,2439428.24
38895,2439423.35
229311,2439383.58
177213,2439370.02
282000,2439149.40
379335,2438659.30
129402,2438503.98
245048,2438258.35
73302,2438217.12
161308,2438210.56
63789,2437805.72
275775,2437623.86
313968,2437232.37
22299,2437216.32
33791,2437213.32
238124,2436852.10
78746,2436850.78
265558,2436574.00
194402,2436519.57
24932,2436373.87
49625,2436321.00
292776,2435888.16
316802,2435532.85
56433,2435391.80
48910,2435294.31
287829,2435141.80
213513,2435139.01
364951,2435006.75
144980,2434952.52
353630,2434912.50
68985,2434713.60
69174,2434633.20
101622,2434528.50
169441,2434372.80
372907,2433928.77
225996,2433729.90
375470,2433523.32
194657,2433413.96
241010,2433397.60
258908,2433225.06
246249,2433052.38
256654,2433043.20
57660,2432777.22
263185,2432766.62
22530,2432657.65
398880,2431936.80
274470,2431744.93
308177,2431633.11
